delivery_id,pharmacy_id,courier_id,zone,order_created_at,promised_time,delivered_time,distance_miles,traffic_level,priority,weather_flag,status
D02701,P003,C046,33109,2026-03-14 08:26:00.531828,2026-03-14 08:56:00.531828,2026-03-14 09:00:19.995939,2.24,medium,urgent,1,delivered
D02702,P001,C036,33109,2026-03-14 06:54:00.531828,2026-03-14 07:28:00.531828,2026-03-14 07:27:36.926989,5.88,high,urgent,0,delivered
D02703,P006,C041,33139,2026-03-14 09:51:00.531828,2026-03-14 10:35:00.531828,2026-03-14 10:30:00.531828,3.75,medium,normal,1,delivered
D02704,P001,C046,33109,2026-03-14 09:45:00.531828,2026-03-14 10:26:00.531828,2026-03-14 10:27:06.451810,3.26,low,urgent,0,delivered
D02705,P002,C038,33137,2026-03-14 10:37:00.531828,2026-03-14 11:13:00.531828,2026-03-14 11:08:00.531828,5.11,medium,normal,1,delivered
D02706,P008,C018,33101,2026-03-14 09:19:00.531828,2026-03-14 09:56:00.531828,2026-03-14 10:14:28.820339,4.14,high,normal,0,delivered
D02707,P000,C035,33109,2026-03-14 09:31:00.531828,2026-03-14 10:11:00.531828,2026-03-14 10:06:34.808784,3.27,medium,normal,1,delivered
D02708,P004,C016,33101,2026-03-14 09:23:00.531828,2026-03-14 09:53:00.531828,2026-03-14 09:51:21.011358,5.22,medium,normal,0,delivered
D02709,P006,C017,33139,2026-03-14 11:03:00.531828,2026-03-14 11:33:00.531828,2026-03-14 11:39:44.472199,3.37,low,urgent,1,delivered
D02710,P009,C028,33139,2026-03-14 10:17:00.531828,2026-03-14 10:59:00.531828,2026-03-14 10:54:00.531828,3.7,high,urgent,0,delivered
D02711,P008,C005,33101,2026-03-14 08:11:00.531828,2026-03-14 08:44:00.531828,2026-03-14 09:04:08.796449,5.57,high,urgent,1,delivered
D02712,P005,C043,33101,2026-03-14 08:32:00.531828,2026-03-14 09:14:00.531828,2026-03-14 09:12:00.334824,2.03,low,normal,0,delivered
D02713,P001,C009,33109,2026-03-14 08:52:00.531828,2026-03-14 09:22:00.531828,2026-03-14 09:17:00.531828,3.19,high,urgent,1,delivered
D02714,P000,C034,33109,2026-03-14 10:22:00.531828,2026-03-14 11:02:00.531828,2026-03-14 10:59:13.260232,4.54,high,normal,1,delivered
D02715,P009,C046,33139,2026-03-14 09:08:00.531828,2026-03-14 09:38:00.531828,2026-03-14 09:52:37.830964,1.13,medium,urgent,0,delivered
D02716,P010,C048,33109,2026-03-14 09:46:00.531828,2026-03-14 10:23:00.531828,2026-03-14 10:21:45.698138,1.53,medium,normal,1,delivered
D02717,P010,C040,33109,2026-03-14 06:45:00.531828,2026-03-14 07:20:00.531828,2026-03-14 07:15:00.531828,5.69,low,urgent,1,delivered
D02718,P008,C003,33101,2026-03-14 11:25:00.531828,2026-03-14 11:52:00.531828,2026-03-14 12:00:48.704857,3.5,medium,urgent,1,delivered
D02719,P000,C032,33109,2026-03-14 06:42:00.531828,2026-03-14 07:22:00.531828,2026-03-14 07:27:43.517094,5.89,low,normal,1,delivered
D02720,P007,C017,33139,2026-03-14 08:53:00.531828,2026-03-14 09:38:00.531828,2026-03-14 09:33:00.531828,4.38,medium,normal,0,delivered
D02721,P005,C023,33101,2026-03-14 10:51:00.531828,2026-03-14 11:18:00.531828,2026-03-14 11:38:33.183229,3.07,high,urgent,1,delivered
D02722,P010,C031,33109,2026-03-14 06:34:00.531828,2026-03-14 07:00:00.531828,2026-03-14 06:55:00.531828,2.29,low,urgent,0,delivered
D02723,P010,C048,33109,2026-03-14 07:19:00.531828,2026-03-14 08:04:00.531828,2026-03-14 08:11:01.210971,5.65,low,normal,1,delivered
D02724,P007,C042,33139,2026-03-14 09:57:00.531828,2026-03-14 10:27:00.531828,2026-03-14 10:22:00.531828,0.69,medium,normal,0,delivered
D02725,P008,C040,33101,2026-03-14 08:38:00.531828,2026-03-14 09:20:00.531828,2026-03-14 09:15:00.531828,2.81,medium,normal,0,delivered
D02726,P002,C032,33137,2026-03-14 07:33:00.531828,2026-03-14 08:16:00.531828,2026-03-14 08:11:51.171836,5.63,medium,normal,0,delivered
D02727,P001,C040,33109,2026-03-14 10:27:00.531828,2026-03-14 10:57:00.531828,2026-03-14 10:53:28.667690,5.68,low,urgent,0,delivered
D02728,P005,C035,33101,2026-03-14 09:16:00.531828,2026-03-14 09:47:00.531828,2026-03-14 09:42:00.531828,1.78,medium,urgent,0,delivered
D02729,P001,C020,33109,2026-03-14 09:27:00.531828,2026-03-14 10:02:00.531828,2026-03-14 10:02:57.982610,1.86,medium,urgent,1,delivered
D02730,P002,C004,33137,2026-03-14 06:36:00.531828,2026-03-14 07:20:00.531828,2026-03-14 07:25:23.750875,5.27,high,normal,0,delivered
D02731,P005,C026,33101,2026-03-14 10:39:00.531828,2026-03-14 11:08:00.531828,2026-03-14 11:10:27.047097,2.17,medium,normal,0,delivered
D02732,P001,C002,33109,2026-03-14 08:31:00.531828,2026-03-14 09:07:00.531828,2026-03-14 09:13:23.034722,0.93,high,normal,1,delivered
D02733,P007,C045,33139,2026-03-14 06:30:00.531828,2026-03-14 07:03:00.531828,2026-03-14 07:07:50.503293,2.27,high,urgent,1,delivered
D02734,P004,C007,33101,2026-03-14 07:27:00.531828,2026-03-14 08:12:00.531828,2026-03-14 08:07:00.531828,4.11,high,urgent,0,delivered
D02735,P005,C042,33101,2026-03-14 06:46:00.531828,2026-03-14 07:18:00.531828,2026-03-14 07:13:00.531828,5.7,medium,urgent,0,delivered
D02736,P006,C044,33139,2026-03-14 11:42:00.531828,2026-03-14 12:14:00.531828,2026-03-14 12:22:48.643353,4.26,medium,urgent,1,delivered
D02737,P008,C013,33101,2026-03-14 07:05:00.531828,2026-03-14 07:48:00.531828,2026-03-14 07:47:59.750805,3.05,low,urgent,1,delivered
D02738,P006,C004,33139,2026-03-14 07:09:00.531828,2026-03-14 07:46:00.531828,2026-03-14 07:41:00.531828,2.62,medium,urgent,0,delivered
D02739,P000,C030,33109,2026-03-14 09:34:00.531828,2026-03-14 10:00:00.531828,2026-03-14 09:55:38.014994,0.95,high,urgent,1,delivered
D02740,P000,C024,33109,2026-03-14 08:17:00.531828,2026-03-14 08:47:00.531828,2026-03-14 08:45:43.853468,5.84,medium,normal,0,delivered
D02741,P009,C014,33139,2026-03-14 06:25:00.531828,2026-03-14 07:03:00.531828,2026-03-14 06:58:00.531828,4.31,medium,normal,0,delivered
D02742,P008,C039,33101,2026-03-14 06:41:00.531828,2026-03-14 07:06:00.531828,2026-03-14 07:01:00.531828,2.07,high,urgent,1,delivered
D02743,P011,C023,33139,2026-03-14 09:40:00.531828,2026-03-14 10:13:00.531828,2026-03-14 10:08:00.531828,5.8,high,urgent,1,delivered
D02744,P006,C034,33139,2026-03-14 10:24:00.531828,2026-03-14 10:52:00.531828,2026-03-14 10:47:00.531828,2.9,high,normal,0,delivered
D02745,P004,C046,33101,2026-03-14 08:48:00.531828,2026-03-14 09:14:00.531828,2026-03-14 09:17:05.785230,3.03,high,urgent,1,delivered
D02746,P011,C047,33139,2026-03-14 10:38:00.531828,2026-03-14 11:08:00.531828,2026-03-14 11:25:36.386234,3.52,medium,urgent,1,delivered
D02747,P001,C037,33109,2026-03-14 08:57:00.531828,2026-03-14 09:26:00.531828,2026-03-14 09:21:00.531828,1.62,high,normal,0,delivered
D02748,P001,C034,33109,2026-03-14 09:03:00.531828,2026-03-14 09:28:00.531828,2026-03-14 09:23:00.531828,3.67,medium,urgent,0,delivered
D02749,P008,C039,33101,2026-03-14 08:21:00.531828,2026-03-14 08:51:00.531828,2026-03-14 08:58:54.355503,1.35,high,urgent,0,delivered
D02750,P001,C041,33109,2026-03-14 06:21:00.531828,2026-03-14 06:51:00.531828,2026-03-14 06:46:00.531828,2.91,low,normal,1,delivered
D02751,P002,C034,33137,2026-03-14 11:07:00.531828,2026-03-14 11:42:00.531828,2026-03-14 11:43:52.414502,3.94,high,urgent,1,delivered
D02752,P007,C024,33139,2026-03-14 11:51:00.531828,2026-03-14 12:17:00.531828,2026-03-14 12:27:48.715092,3.72,low,normal,0,delivered
D02753,P011,C005,33139,2026-03-14 10:59:00.531828,2026-03-14 11:28:00.531828,2026-03-14 11:41:43.676112,3.83,medium,urgent,0,delivered
D02754,P011,C033,33139,2026-03-14 11:16:00.531828,2026-03-14 11:55:00.531828,2026-03-14 11:50:00.531828,4.88,low,normal,0,delivered
D02755,P007,C015,33139,2026-03-14 07:14:00.531828,2026-03-14 07:56:00.531828,2026-03-14 07:55:22.692437,4.61,high,normal,1,delivered
D02756,P011,C022,33139,2026-03-14 08:15:00.531828,2026-03-14 08:52:00.531828,2026-03-14 08:47:00.531828,1.18,low,urgent,0,delivered
D02757,P010,C020,33109,2026-03-14 11:49:00.531828,2026-03-14 12:26:00.531828,2026-03-14 12:21:19.959491,2.09,medium,urgent,1,delivered
D02758,P005,C042,33101,2026-03-14 11:29:00.531828,2026-03-14 11:56:00.531828,2026-03-14 11:51:00.531828,1.48,medium,normal,1,delivered
D02759,P007,C002,33139,2026-03-14 10:11:00.531828,2026-03-14 10:49:00.531828,2026-03-14 10:45:04.355716,5.23,medium,urgent,0,delivered
D02760,P007,C005,33139,2026-03-14 06:52:00.531828,2026-03-14 07:32:00.531828,2026-03-14 07:33:20.228844,3.5,high,urgent,1,delivered
D02761,P011,C010,33139,2026-03-14 09:50:00.531828,2026-03-14 10:21:00.531828,2026-03-14 10:27:29.700324,1.82,low,urgent,0,delivered
D02762,P006,C038,33139,2026-03-14 11:43:00.531828,2026-03-14 12:25:00.531828,2026-03-14 12:20:00.531828,5.83,low,normal,1,delivered
D02763,P010,C034,33109,2026-03-14 07:29:00.531828,2026-03-14 08:10:00.531828,2026-03-14 08:05:00.531828,1.94,medium,normal,0,delivered
D02764,P004,C015,33101,2026-03-14 10:26:00.531828,2026-03-14 11:01:00.531828,2026-03-14 10:56:00.531828,2.86,medium,normal,0,delivered
D02765,P000,C016,33109,2026-03-14 10:16:00.531828,2026-03-14 10:58:00.531828,2026-03-14 11:14:05.910700,5.47,low,normal,1,delivered
D02766,P004,C004,33101,2026-03-14 09:14:00.531828,2026-03-14 09:40:00.531828,2026-03-14 09:50:08.990574,1.91,low,normal,1,delivered
D02767,P008,C007,33101,2026-03-14 11:26:00.531828,2026-03-14 12:08:00.531828,2026-03-14 12:03:00.531828,4.16,medium,normal,1,delivered
D02768,P006,C029,33139,2026-03-14 06:21:00.531828,2026-03-14 06:48:00.531828,2026-03-14 06:43:00.531828,1.69,low,urgent,0,delivered
D02769,P006,C044,33139,2026-03-14 06:38:00.531828,2026-03-14 07:06:00.531828,2026-03-14 07:01:00.531828,3.37,low,urgent,1,delivered
D02770,P009,C017,33139,2026-03-14 11:49:00.531828,2026-03-14 12:31:00.531828,2026-03-14 12:28:40.768723,5.12,high,urgent,1,delivered
D02771,P005,C045,33101,2026-03-14 06:43:00.531828,2026-03-14 07:24:00.531828,2026-03-14 07:19:00.531828,2.18,high,urgent,1,delivered
D02772,P001,C040,33109,2026-03-14 07:13:00.531828,2026-03-14 07:58:00.531828,2026-03-14 07:58:44.723829,0.69,low,urgent,0,delivered
D02773,P003,C006,33109,2026-03-14 09:08:00.531828,2026-03-14 09:37:00.531828,2026-03-14 10:01:20.883519,1.64,medium,urgent,0,delivered
D02774,P007,C049,33139,2026-03-14 11:11:00.531828,2026-03-14 11:44:00.531828,2026-03-14 11:39:00.531828,4.53,low,urgent,1,delivered
D02775,P009,C023,33139,2026-03-14 09:33:00.531828,2026-03-14 10:05:00.531828,2026-03-14 10:11:03.554194,3.61,high,urgent,1,delivered
D02776,P006,C038,33139,2026-03-14 10:39:00.531828,2026-03-14 11:07:00.531828,2026-03-14 11:09:46.638523,5.29,low,urgent,0,delivered
D02777,P001,C048,33109,2026-03-14 09:55:00.531828,2026-03-14 10:24:00.531828,2026-03-14 10:46:41.372774,3.39,low,urgent,0,delivered
D02778,P004,C042,33101,2026-03-14 06:54:00.531828,2026-03-14 07:30:00.531828,2026-03-14 07:35:24.172737,3.44,low,urgent,1,delivered
D02779,P006,C020,33139,2026-03-14 07:44:00.531828,2026-03-14 08:29:00.531828,2026-03-14 08:38:23.417234,4.85,medium,normal,0,delivered
D02780,P010,C025,33109,2026-03-14 06:27:00.531828,2026-03-14 07:06:00.531828,2026-03-14 07:04:34.881569,1.8,low,urgent,0,delivered
D02781,P004,C036,33101,2026-03-14 07:33:00.531828,2026-03-14 08:17:00.531828,2026-03-14 08:24:54.916589,3.06,medium,urgent,1,delivered
D02782,P006,C022,33139,2026-03-14 09:26:00.531828,2026-03-14 10:06:00.531828,2026-03-14 10:01:00.531828,2.73,low,urgent,0,delivered
D02783,P005,C004,33101,2026-03-14 06:14:00.531828,2026-03-14 06:44:00.531828,2026-03-14 06:45:07.949663,0.73,medium,normal,1,delivered
D02784,P010,C012,33109,2026-03-14 11:16:00.531828,2026-03-14 12:01:00.531828,2026-03-14 11:56:00.531828,5.1,medium,urgent,0,delivered
D02785,P004,C007,33101,2026-03-14 08:51:00.531828,2026-03-14 09:22:00.531828,2026-03-14 09:19:04.203817,2.18,low,urgent,0,delivered
D02786,P011,C012,33139,2026-03-14 06:57:00.531828,2026-03-14 07:35:00.531828,2026-03-14 07:34:22.437833,2.87,high,normal,1,delivered
D02787,P007,C025,33139,2026-03-14 08:25:00.531828,2026-03-14 08:54:00.531828,2026-03-14 08:55:16.607009,2.01,low,normal,1,delivered
D02788,P000,C030,33109,2026-03-14 11:23:00.531828,2026-03-14 12:03:00.531828,2026-03-14 11:58:00.531828,3.73,medium,normal,1,delivered
D02789,P010,C009,33109,2026-03-14 11:24:00.531828,2026-03-14 11:53:00.531828,2026-03-14 11:48:00.531828,3.36,low,normal,1,delivered
D02790,P011,C041,33139,2026-03-14 09:56:00.531828,2026-03-14 10:36:00.531828,2026-03-14 10:31:00.531828,3.89,low,urgent,1,delivered
D02791,P006,C013,33139,2026-03-14 08:20:00.531828,2026-03-14 08:49:00.531828,2026-03-14 08:53:39.901753,1.84,medium,urgent,0,delivered
D02792,P006,C033,33139,2026-03-14 06:33:00.531828,2026-03-14 07:02:00.531828,2026-03-14 07:23:08.808061,5.96,medium,normal,0,delivered
D02793,P002,C019,33137,2026-03-14 09:29:00.531828,2026-03-14 10:14:00.531828,2026-03-14 10:09:00.531828,3.44,medium,urgent,0,delivered
D02794,P008,C025,33101,2026-03-14 10:05:00.531828,2026-03-14 10:34:00.531828,2026-03-14 10:48:24.023089,0.87,low,normal,0,delivered
D02795,P005,C026,33101,2026-03-14 07:40:00.531828,2026-03-14 08:10:00.531828,2026-03-14 08:13:50.065620,0.58,medium,normal,1,delivered
D02796,P007,C021,33139,2026-03-14 07:39:00.531828,2026-03-14 08:04:00.531828,2026-03-14 08:10:23.092896,1.44,high,urgent,0,delivered
D02797,P007,C029,33139,2026-03-14 09:49:00.531828,2026-03-14 10:33:00.531828,2026-03-14 10:57:42.964492,3.76,medium,normal,0,delivered
D02798,P000,C040,33109,2026-03-14 08:33:00.531828,2026-03-14 09:16:00.531828,2026-03-14 09:27:32.797677,2.15,low,urgent,0,delivered
D02799,P000,C049,33109,2026-03-14 08:23:00.531828,2026-03-14 08:50:00.531828,2026-03-14 08:45:00.531828,2.45,low,urgent,1,delivered
D02800,P003,C024,33109,2026-03-14 07:12:00.531828,2026-03-14 07:55:00.531828,2026-03-14 07:50:00.531828,4.16,high,urgent,1,delivered
D02801,P005,C038,33101,2026-03-14 10:13:00.531828,2026-03-14 10:51:00.531828,2026-03-14 10:53:51.444594,0.64,high,normal,0,delivered
D02802,P001,C021,33109,2026-03-14 06:39:00.531828,2026-03-14 07:10:00.531828,2026-03-14 07:09:55.778086,2.3,medium,urgent,0,delivered
D02803,P007,C039,33139,2026-03-14 08:30:00.531828,2026-03-14 09:01:00.531828,2026-03-14 08:56:00.531828,2.9,low,normal,1,delivered
D02804,P001,C011,33109,2026-03-14 07:01:00.531828,2026-03-14 07:39:00.531828,2026-03-14 07:41:10.133804,1.96,high,normal,0,delivered
D02805,P010,C007,33109,2026-03-14 09:10:00.531828,2026-03-14 09:39:00.531828,2026-03-14 09:34:00.531828,1.04,medium,normal,0,delivered
D02806,P007,C042,33139,2026-03-14 09:43:00.531828,2026-03-14 10:19:00.531828,2026-03-14 10:23:34.004462,2.41,low,urgent,0,delivered
D02807,P006,C008,33139,2026-03-14 06:49:00.531828,2026-03-14 07:25:00.531828,2026-03-14 07:20:00.531828,5.45,high,urgent,1,delivered
D02808,P003,C034,33109,2026-03-14 10:29:00.531828,2026-03-14 10:55:00.531828,2026-03-14 10:50:00.531828,5.94,low,normal,1,delivered
D02809,P003,C025,33109,2026-03-14 10:37:00.531828,2026-03-14 11:19:00.531828,2026-03-14 11:34:04.642897,1.37,low,normal,1,delivered
D02810,P002,C004,33137,2026-03-14 11:36:00.531828,2026-03-14 12:11:00.531828,2026-03-14 12:06:00.531828,4.69,low,urgent,1,delivered
D02811,P011,C014,33139,2026-03-14 08:13:00.531828,2026-03-14 08:47:00.531828,2026-03-14 08:42:36.320605,3.77,medium,urgent,1,delivered
D02812,P002,C001,33137,2026-03-14 10:35:00.531828,2026-03-14 11:10:00.531828,2026-03-14 11:05:00.531828,4.0,low,normal,1,delivered
D02813,P005,C014,33101,2026-03-14 10:00:00.531828,2026-03-14 10:32:00.531828,2026-03-14 10:27:00.531828,3.79,low,normal,0,delivered
D02814,P002,C020,33137,2026-03-14 08:15:00.531828,2026-03-14 08:46:00.531828,2026-03-14 08:41:00.531828,0.7,low,normal,1,delivered
D02815,P008,C023,33101,2026-03-14 10:22:00.531828,2026-03-14 10:53:00.531828,2026-03-14 10:53:26.646972,4.43,high,normal,0,delivered
D02816,P000,C007,33109,2026-03-14 10:19:00.531828,2026-03-14 10:49:00.531828,2026-03-14 10:51:35.934445,1.35,medium,normal,1,delivered
D02817,P000,C005,33109,2026-03-14 08:20:00.531828,2026-03-14 08:53:00.531828,2026-03-14 09:10:29.274315,3.31,medium,urgent,1,delivered
D02818,P007,C001,33139,2026-03-14 09:52:00.531828,2026-03-14 10:32:00.531828,2026-03-14 10:31:08.045097,4.58,medium,normal,0,delivered
D02819,P010,C025,33109,2026-03-14 06:23:00.531828,2026-03-14 07:05:00.531828,2026-03-14 07:08:22.264127,5.91,medium,urgent,0,delivered
D02820,P008,C005,33101,2026-03-14 11:38:00.531828,2026-03-14 12:04:00.531828,2026-03-14 12:08:22.812287,3.66,low,urgent,0,delivered
D02821,P003,C047,33109,2026-03-14 09:57:00.531828,2026-03-14 10:42:00.531828,2026-03-14 10:37:00.531828,2.31,medium,normal,0,delivered
D02822,P005,C027,33101,2026-03-14 06:32:00.531828,2026-03-14 07:14:00.531828,2026-03-14 07:09:00.531828,3.39,medium,urgent,0,delivered
D02823,P001,C040,33109,2026-03-14 08:21:00.531828,2026-03-14 09:06:00.531828,2026-03-14 09:04:16.862280,3.34,low,urgent,1,delivered
D02824,P000,C014,33109,2026-03-14 10:04:00.531828,2026-03-14 10:45:00.531828,2026-03-14 10:46:48.787902,5.57,high,urgent,1,delivered
D02825,P006,C041,33139,2026-03-14 11:50:00.531828,2026-03-14 12:35:00.531828,2026-03-14 12:38:03.043715,2.99,high,urgent,0,delivered
D02826,P006,C010,33139,2026-03-14 10:55:00.531828,2026-03-14 11:38:00.531828,2026-03-14 11:37:16.981348,4.95,low,urgent,0,delivered
D02827,P005,C018,33101,2026-03-14 07:37:00.531828,2026-03-14 08:05:00.531828,2026-03-14 08:13:49.820977,1.11,medium,urgent,0,delivered
D02828,P006,C011,33139,2026-03-14 06:14:00.531828,2026-03-14 06:41:00.531828,2026-03-14 06:52:55.540514,0.96,high,urgent,0,delivered
D02829,P006,C001,33139,2026-03-14 10:45:00.531828,2026-03-14 11:15:00.531828,2026-03-14 11:10:00.531828,3.45,low,urgent,1,delivered
D02830,P005,C047,33101,2026-03-14 11:31:00.531828,2026-03-14 11:57:00.531828,2026-03-14 11:52:00.531828,5.89,medium,normal,0,delivered
D02831,P006,C047,33139,2026-03-14 06:10:00.531828,2026-03-14 06:51:00.531828,2026-03-14 06:49:43.673819,5.48,low,urgent,1,delivered
D02832,P004,C030,33101,2026-03-14 09:10:00.531828,2026-03-14 09:50:00.531828,2026-03-14 09:52:24.464342,5.2,low,urgent,1,delivered
D02833,P011,C020,33139,2026-03-14 08:06:00.531828,2026-03-14 08:36:00.531828,2026-03-14 08:31:00.531828,4.83,low,normal,0,delivered
D02834,P010,C007,33109,2026-03-14 11:39:00.531828,2026-03-14 12:15:00.531828,2026-03-14 12:10:00.531828,0.7,medium,urgent,0,delivered
D02835,P002,C026,33137,2026-03-14 07:43:00.531828,2026-03-14 08:24:00.531828,2026-03-14 08:20:58.263048,3.55,low,urgent,1,delivered
D02836,P011,C029,33139,2026-03-14 11:47:00.531828,2026-03-14 12:14:00.531828,2026-03-14 12:09:00.531828,4.9,low,urgent,1,delivered
D02837,P008,C027,33101,2026-03-14 09:13:00.531828,2026-03-14 09:44:00.531828,2026-03-14 09:46:54.603741,3.02,low,urgent,1,delivered
D02838,P010,C044,33109,2026-03-14 08:07:00.531828,2026-03-14 08:45:00.531828,2026-03-14 08:53:23.224076,4.37,high,urgent,1,delivered
D02839,P000,C045,33109,2026-03-14 09:46:00.531828,2026-03-14 10:14:00.531828,2026-03-14 10:11:24.967319,4.48,medium,normal,0,delivered
D02840,P003,C011,33109,2026-03-14 11:27:00.531828,2026-03-14 11:58:00.531828,2026-03-14 12:01:44.213915,0.94,low,urgent,0,delivered
D02841,P000,C001,33109,2026-03-14 08:52:00.531828,2026-03-14 09:30:00.531828,2026-03-14 09:25:00.531828,2.46,medium,normal,0,delivered
D02842,P004,C029,33101,2026-03-14 08:20:00.531828,2026-03-14 08:53:00.531828,2026-03-14 08:53:05.562804,2.64,high,urgent,0,delivered
D02843,P003,C033,33109,2026-03-14 09:53:00.531828,2026-03-14 10:20:00.531828,2026-03-14 10:15:00.531828,2.19,medium,normal,1,delivered
D02844,P002,C008,33137,2026-03-14 10:32:00.531828,2026-03-14 11:10:00.531828,2026-03-14 11:23:14.775191,2.91,high,normal,1,delivered
D02845,P002,C029,33137,2026-03-14 07:32:00.531828,2026-03-14 08:16:00.531828,2026-03-14 08:11:26.274002,5.46,high,urgent,1,delivered
D02846,P003,C012,33109,2026-03-14 06:30:00.531828,2026-03-14 07:02:00.531828,2026-03-14 07:01:40.153203,3.86,high,normal,1,delivered
D02847,P003,C010,33109,2026-03-14 11:45:00.531828,2026-03-14 12:29:00.531828,2026-03-14 12:38:48.711412,3.98,high,normal,0,delivered
D02848,P005,C036,33101,2026-03-14 06:12:00.531828,2026-03-14 06:54:00.531828,2026-03-14 06:54:34.572127,4.06,low,normal,0,delivered
D02849,P008,C028,33101,2026-03-14 10:29:00.531828,2026-03-14 11:01:00.531828,2026-03-14 11:07:20.231113,5.3,high,urgent,0,delivered
D02850,P009,C029,33139,2026-03-14 07:21:00.531828,2026-03-14 08:01:00.531828,2026-03-14 08:09:43.492086,5.21,medium,urgent,1,delivered
D02851,P002,C039,33137,2026-03-14 09:26:00.531828,2026-03-14 09:56:00.531828,2026-03-14 10:07:13.000705,4.26,low,urgent,0,delivered
D02852,P000,C047,33109,2026-03-14 08:30:00.531828,2026-03-14 09:05:00.531828,2026-03-14 09:02:08.732069,0.67,low,urgent,1,delivered
D02853,P010,C006,33109,2026-03-14 09:24:00.531828,2026-03-14 09:54:00.531828,2026-03-14 09:52:08.929246,5.45,low,urgent,1,delivered
D02854,P009,C005,33139,2026-03-14 10:13:00.531828,2026-03-14 10:48:00.531828,2026-03-14 10:54:32.921124,0.82,low,normal,0,delivered
D02855,P002,C035,33137,2026-03-14 11:45:00.531828,2026-03-14 12:30:00.531828,2026-03-14 12:28:15.657599,2.67,low,urgent,0,delivered
D02856,P008,C009,33101,2026-03-14 09:31:00.531828,2026-03-14 10:10:00.531828,2026-03-14 10:16:42.561169,1.15,medium,normal,1,delivered
D02857,P003,C035,33109,2026-03-14 11:25:00.531828,2026-03-14 12:03:00.531828,2026-03-14 12:02:04.880885,2.54,low,normal,0,delivered
